date,open,high,low,close,volume,dividend,split
2019-06-11,194.86000061035156,196.0,193.60000610351562,194.80999755859375,26932900,0,0
2019-06-12,193.9499969482422,195.97000122070312,193.38999938964844,194.19000244140625,18221800,0,0
2019-06-13,194.6999969482422,196.7899932861328,193.60000610351562,194.14999389648438,21674600,0,0
2019-06-14,191.5500030517578,193.58999633789062,190.3000030517578,192.74000549316406,18761500,0,0
2019-06-17,192.89999389648438,194.9600067138672,192.1699981689453,193.88999938964844,14669100,0,0
2019-06-18,196.0500030517578,200.2899932861328,195.2100067138672,198.4499969482422,26551000,0,0
2019-06-19,199.67999267578125,199.8800048828125,197.30999755859375,197.8699951171875,21124200,0,0
2019-06-20,200.3699951171875,200.61000061035156,198.02999877929688,199.4600067138672,21514000,0,0
2019-06-21,198.8000030517578,200.85000610351562,198.14999389648438,198.77999877929688,47800600,0,0
2019-06-24,198.5399932861328,200.16000366210938,198.1699981689453,198.5800018310547,18220400,0,0
2019-06-25,198.42999267578125,199.25999450683594,195.2899932861328,195.57000732421875,21070300,0,0
2019-06-26,197.77000427246094,200.99000549316406,197.35000610351562,199.8000030517578,26067500,0,0
2019-06-27,200.2899932861328,201.57000732421875,199.57000732421875,199.74000549316406,20899700,0,0
2019-06-28,198.67999267578125,199.5,197.0500030517578,197.9199981689453,31110600,0,0
